时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-14T10:17:26.051Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,70,584,162944,0,654,,
2026-07-14T10:10:12.635Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/without_non_regression/model_prompt.txt in the IDE. ,
2026-07-14T10:10:13.685Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:13.989Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:14.276Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:26.822Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,33768,1137,27136,0,34905,,
2026-07-14T10:10:51.966Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,24901,5665,61952,0,30566,,
2026-07-14T10:11:29.548Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:30.833Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.352Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.869Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:33.456Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:34.458Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:35.032Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:37.034Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:38.509Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.182Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.801Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:45.598Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.066Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.728Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:50.221Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.425Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.864Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:52.516Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:12:45.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:47.438Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:49.004Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:12:49.980Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:13:07.517Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,130,1998,105088,0,2128,,
2026-07-14T10:13:20.172Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2021,8085,105216,0,10106,,
2026-07-14T10:14:23.000Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,243,151,115200,0,394,,
2026-07-14T10:14:25.033Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,32,253,115584,0,285,,
2026-07-14T10:14:27.585Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,338,6130,115584,0,6468,,
2026-07-14T10:15:11.155Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,633,441,121984,0,1074,,
2026-07-14T10:15:46.030Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,159,1208,123008,0,1367,,
2026-07-14T10:16:01.594Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,260,631,124288,0,891,,
2026-07-14T10:16:12.907Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,285,322,125056,0,607,,
2026-07-14T10:17:00.057Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,134,465,125568,0,599,,
2026-07-14T10:17:21.220Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,248,848,126080,0,1096,,
2026-07-14T10:17:41.839Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,552,217,127104,0,769,,
2026-07-14T10:17:44.510Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:45.521Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:46.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1932,214,128000,0,2146,,
2026-07-14T10:17:49.234Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,242,970,129920,0,1212,,
2026-07-14T10:21:39.546Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,<task-notification> <task-id>a892c97174aa610da</task-id> <tool-use-id>call_00_kigYBRjnoBOaBRpP8B2k0614</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/5447d388-04ba-4356-9a6a-3043c1e5676e/tasks,
2026-07-14T10:21:41.188Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,,
2026-07-14T10:21:43.099Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,146,149,140928,0,295,,
2026-07-14T10:21:56.657Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,351,1599,141184,0,1950,,
2026-07-14T10:22:11.257Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,509,857,143104,0,1366,,
2026-07-14T10:10:12.635Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/without_non_regression/model_prompt.txt in the IDE. ,
2026-07-14T10:10:13.685Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:13.989Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:14.276Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:26.822Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,33768,1137,27136,0,34905,,
2026-07-14T10:10:51.966Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,24901,5665,61952,0,30566,,
2026-07-14T10:11:29.548Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:30.833Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.352Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.869Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:33.456Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:34.458Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:35.032Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:37.034Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:38.509Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.182Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.801Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:45.598Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.066Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.728Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:50.221Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.425Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.864Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:52.516Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:12:45.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:47.438Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:49.004Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:12:49.980Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:13:07.517Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,130,1998,105088,0,2128,,
2026-07-14T10:13:20.172Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2021,8085,105216,0,10106,,
2026-07-14T10:14:23.000Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,243,151,115200,0,394,,
2026-07-14T10:14:25.033Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,32,253,115584,0,285,,
2026-07-14T10:14:27.585Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,338,6130,115584,0,6468,,
2026-07-14T10:15:11.155Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,633,441,121984,0,1074,,
2026-07-14T10:15:46.030Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,159,1208,123008,0,1367,,
2026-07-14T10:16:01.594Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,260,631,124288,0,891,,
2026-07-14T10:16:12.907Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,285,322,125056,0,607,,
2026-07-14T10:17:00.057Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,134,465,125568,0,599,,
2026-07-14T10:17:21.220Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,248,848,126080,0,1096,,
2026-07-14T10:17:41.839Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,552,217,127104,0,769,,
2026-07-14T10:17:44.510Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:45.521Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:46.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1932,214,128000,0,2146,,
2026-07-14T10:17:49.234Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,242,970,129920,0,1212,,
2026-07-14T10:21:39.546Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,<task-notification> <task-id>a892c97174aa610da</task-id> <tool-use-id>call_00_kigYBRjnoBOaBRpP8B2k0614</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/5447d388-04ba-4356-9a6a-3043c1e5676e/tasks,
2026-07-14T10:21:41.188Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,,
2026-07-14T10:21:43.099Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,146,149,140928,0,295,,
2026-07-14T10:21:56.657Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,351,1599,141184,0,1950,,
2026-07-14T10:22:11.257Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,509,857,143104,0,1366,,
2026-07-14T10:10:12.635Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/without_non_regression/model_prompt.txt in the IDE. ,
2026-07-14T10:10:13.685Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:13.989Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:14.276Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,26480,679,0,0,27159,,
2026-07-14T10:10:26.822Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,33768,1137,27136,0,34905,,
2026-07-14T10:10:51.966Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,24901,5665,61952,0,30566,,
2026-07-14T10:11:29.548Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:30.833Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.352Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:31.869Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,336,421,92416,0,757,,
2026-07-14T10:11:33.456Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:34.458Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:35.032Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2498,292,93056,0,2790,,
2026-07-14T10:11:37.034Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:38.509Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.182Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:39.801Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,230,473,95744,0,703,,
2026-07-14T10:11:45.598Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.066Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:47.728Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,897,695,95872,0,1592,,
2026-07-14T10:11:50.221Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.425Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:51.864Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:11:52.516Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1731,379,96768,0,2110,,
2026-07-14T10:12:45.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:47.438Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,629,5462,98816,0,6091,,
2026-07-14T10:12:49.004Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:12:49.980Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,5563,234,99328,0,5797,,
2026-07-14T10:13:07.517Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,130,1998,105088,0,2128,,
2026-07-14T10:13:20.172Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,2021,8085,105216,0,10106,,
2026-07-14T10:14:23.000Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,243,151,115200,0,394,,
2026-07-14T10:14:25.033Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,32,253,115584,0,285,,
2026-07-14T10:14:27.585Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,338,6130,115584,0,6468,,
2026-07-14T10:15:11.155Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,633,441,121984,0,1074,,
2026-07-14T10:15:46.030Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,159,1208,123008,0,1367,,
2026-07-14T10:16:01.594Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,260,631,124288,0,891,,
2026-07-14T10:16:12.907Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,285,322,125056,0,607,,
2026-07-14T10:17:00.057Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,134,465,125568,0,599,,
2026-07-14T10:17:21.220Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,248,848,126080,0,1096,,
2026-07-14T10:17:41.839Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,552,217,127104,0,769,,
2026-07-14T10:17:44.510Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:45.521Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,273,220,127616,0,493,,
2026-07-14T10:17:46.893Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,1932,214,128000,0,2146,,
2026-07-14T10:17:49.234Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,242,970,129920,0,1212,,
2026-07-14T10:21:39.546Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,<task-notification> <task-id>a892c97174aa610da</task-id> <tool-use-id>call_00_kigYBRjnoBOaBRpP8B2k0614</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/5447d388-04ba-4356-9a6a-3043c1e5676e/tasks,
2026-07-14T10:21:41.188Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,7828,2147,131072,0,9975,,
2026-07-14T10:21:43.099Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,146,149,140928,0,295,,
2026-07-14T10:21:56.657Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,351,1599,141184,0,1950,,
2026-07-14T10:22:11.257Z,5447d388-04ba-4356-9a6a-3043c1e5676e,deepseek-v4-flash,509,857,143104,0,1366,,
2026-07-14T04:40:52.066Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,26332,437,0,0,26769,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result/tvm_git_e29cf4/e29cf4/run_20260714_111905/dataset_variants/with_non_regression/model_prompt.txt in the IDE. This may or may not ,
2026-07-14T04:40:52.719Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,26332,437,0,0,26769,,
2026-07-14T04:40:53.020Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,26332,437,0,0,26769,,
2026-07-14T04:40:53.265Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,26332,437,0,0,26769,,
2026-07-14T04:40:58.368Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,13687,795,26752,0,14482,,
2026-07-14T04:40:59.115Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,13687,795,26752,0,14482,,
2026-07-14T04:40:59.398Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,13687,795,26752,0,14482,,
2026-07-14T04:40:59.651Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,13687,795,26752,0,14482,,
2026-07-14T04:40:59.915Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,13687,795,26752,0,14482,,
2026-07-14T04:41:05.382Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,18410,955,41216,0,19365,,
2026-07-14T04:41:06.590Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,18410,955,41216,0,19365,,
2026-07-14T04:41:07.058Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,18410,955,41216,0,19365,,
2026-07-14T04:41:08.908Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,4024,589,60544,0,4613,,
2026-07-14T04:41:55.006Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,246,334,65152,0,580,,
2026-07-14T04:41:56.275Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,246,334,65152,0,580,,
2026-07-14T04:41:56.572Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,246,334,65152,0,580,,
2026-07-14T04:42:16.760Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,4387,2487,65664,0,6874,,
2026-07-14T04:42:18.971Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,169,364,72448,0,533,,
2026-07-14T04:42:21.220Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,169,364,72448,0,533,,
2026-07-14T04:42:24.574Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,904,455,72576,0,1359,,
2026-07-14T04:42:25.859Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,904,455,72576,0,1359,,
2026-07-14T04:42:27.985Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,530,393,73856,0,923,,
2026-07-14T04:42:28.977Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,530,393,73856,0,923,,
2026-07-14T04:42:29.431Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,530,393,73856,0,923,,
2026-07-14T04:42:30.798Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,1756,120,74752,0,1876,,
2026-07-14T04:42:32.918Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,1900,305,76544,0,2205,,
2026-07-14T04:42:34.399Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,1900,305,76544,0,2205,,
2026-07-14T04:42:54.561Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,778,2526,78720,0,3304,,
2026-07-14T04:42:55.521Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,778,2526,78720,0,3304,,
2026-07-14T04:43:02.700Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,2781,1002,81920,0,3783,,
2026-07-14T04:43:03.825Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,2781,1002,81920,0,3783,,
2026-07-14T04:43:09.334Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,438,684,85632,0,1122,,
2026-07-14T04:43:38.459Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,3340,3690,86656,0,7030,,
2026-07-14T04:43:43.628Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,143,1740,93568,0,1883,,
2026-07-14T04:44:11.718Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,123,129,95360,0,252,,
2026-07-14T04:44:18.084Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,996,707,95488,0,1703,,
2026-07-14T04:44:40.825Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,640,256,97152,0,896,,
2026-07-14T04:45:00.139Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,318,1374,98048,0,1692,,
2026-07-14T04:45:23.295Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,1678,146,98304,0,1824,,
2026-07-14T04:45:25.736Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,1327,202,100096,0,1529,,
2026-07-14T04:45:28.114Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,165,132,101504,0,297,,
2026-07-14T04:45:30.408Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,422,160,101760,0,582,,
2026-07-14T04:45:32.744Z,b751cf2f-5847-4ea0-9c29-7378ee352d11,deepseek-v4-flash,223,473,102144,0,696,,
